system:index,0,0.5,1,1.5,total_area_96,total_area_20,total_loss,total_gain,change,per_change,seascape_size
"-981,198",MSR,MS,MS,MS,63.52655002,36.53732407,34.96506015,7.976064804,-26.98922595,-42.48495462,100
"-980,198",MSR,SR,SR,SR,40.86625563,29.03286193,22.00590866,10.17251495,-11.8333937,-28.95639328,100
"-979,198",N,N,N,N,0,0,0,0,0,0,100
"-978,198",N,N,N,N,0,0,0,0,0,0,100
"-977,198",N,N,N,N,0,0,0,0,0,0,100
"-976,198",N,N,N,N,0,0,0,0,0,0,100
"-975,198",N,N,N,N,0,0,0,0,0,0,100
"-974,198",N,N,N,N,0,0,0,0,0,0,100
"-973,198",N,N,N,N,0,0,0,0,0,0,100
"-972,198",N,N,N,N,0,0,0,0,0,0,100
"-991,199",N,N,N,N,0,0,0,0,0,0,100
"-990,199",N,N,N,N,0,0,0,0,0,0,100
"-989,199",N,N,N,N,0,0,0,0,0,0,100
"-988,199",N,N,N,N,0,0,0,0,0,0,100
"-987,199",N,N,N,N,0,0,0,0,0,0,100
"-986,199",N,N,N,N,0,0,0,0,0,0,100
"-985,199",N,N,N,N,0,0,0,0,0,0,100
"-984,199",N,N,N,N,0,0,0,0,0,0,100
"-983,199",M,M,M,M,9.379395813,9.263551189,0.129189376,0.013308004,-0.115844624,-1.235096869,100
"-982,199",MS,MS,MS,MS,51.73539582,58.58436858,9.401257511,16.24976684,6.84897276,13.23846595,100
"-981,199",MS,S,S,S,66.81093022,46.17919237,31.67811516,11.04486932,-20.63173785,-30.88078221,100
"-980,199",MSR,MSR,MSR,MSR,40.70999992,47.57597951,10.45969317,17.32171946,6.865979584,16.86558486,100
"-979,199",MSR,MSR,MSR,SR,5.074241577,3.201086166,2.956757082,1.084570019,-1.873155411,-36.91498291,100
"-978,199",N,N,N,N,0,0,0,0,0,0,100
"-977,199",N,N,N,N,0,0,0,0,0,0,100
"-976,199",N,N,N,N,0,0,0,0,0,0,100
"-975,199",N,N,N,N,0,0,0,0,0,0,100
"-974,199",N,N,N,N,0,0,0,0,0,0,100
"-973,199",N,N,N,N,0,0,0,0,0,0,100
"-972,199",N,N,N,N,0,0,0,0,0,0,100
"-991,200",N,N,N,N,0,0,0,0,0,0,100
"-990,200",N,N,N,N,0,0,0,0,0,0,100
"-989,200",N,N,N,N,0,0,0,0,0,0,100
"-988,200",N,N,N,N,0,0,0,0,0,0,100
"-987,200",N,N,N,N,0,0,0,0,0,0,100
"-986,200",N,N,N,N,0,0,0,0,0,0,100
"-985,200",S,N,N,N,0.054482468,0.066397467,0.039158298,0.051073297,0.011914999,21.86941862,100
"-984,200",N,N,N,N,0,0,0,0,0,0,100
"-983,200",N,N,N,N,0,0,0,0,0,0,100
"-982,200",MS,M,M,M,20.64922141,30.18855742,0.782614325,10.32195034,9.539336009,46.19707358,100
"-981,200",MS,S,S,S,44.68932738,78.69476703,3.900802188,37.90591134,34.00543965,76.09297709,100
"-980,200",MS,MS,MS,MS,14.38302673,67.15169049,1.391001321,54.15966508,52.76866376,366.8814968,100
"-979,200",MSR,MSR,MSR,MSR,27.30948354,22.2657818,8.664065335,3.620360262,-5.043701736,-18.46868224,100
"-978,200",N,N,N,N,0,0,0,0,0,0,100
"-977,200",N,N,N,N,0,0,0,0,0,0,100
"-976,200",N,N,N,N,0,0,0,0,0,0,100
"-975,200",N,N,N,N,0,0,0,0,0,0,100
"-974,200",N,N,N,N,0,0,0,0,0,0,100
"-973,200",N,N,N,N,0,0,0,0,0,0,100
"-972,200",N,N,N,N,0,0,0,0,0,0,100
"-991,201",N,N,N,N,0,0,0,0,0,0,100
"-990,201",N,N,N,N,0,0,0,0,0,0,100
"-989,201",N,N,N,N,0,0,0,0,0,0,100
"-988,201",N,N,N,N,0,0,0,0,0,0,100
"-987,201",N,N,N,N,0,0,0,0,0,0,100
"-986,201",N,N,N,N,0,0,0,0,0,0,100
"-985,201",S,N,N,N,0.06637111,0.043395802,0.055309131,0.032333823,-0.022975308,-34.61642874,100
"-984,201",N,N,N,N,0,0,0,0,0,0,100
"-983,201",M,N,N,N,0.076570137,0.06976369,0.006806447,0,-0.006806447,-8.889166543,100
"-982,201",M,M,M,M,4.061673171,3.946817156,0.118259298,0.003403284,-0.114856015,-2.827800519,100
"-981,201",MS,MS,MS,MS,38.90721576,70.99936731,4.111784421,36.2037592,32.09215155,82.48380391,100
"-980,201",MSR,MS,MS,MS,14.8457961,55.61245545,3.870549064,44.63720841,40.76665935,274.6006956,100
"-979,201",MSR,MSR,MSR,MSR,23.41960807,39.38631418,3.554813107,19.52109881,15.9667061,68.176658,100
"-978,201",MSR,MSR,MSR,MSR,7.218320854,5.00859572,3.742346577,1.532621442,-2.209725134,-30.61273084,100
"-977,201",N,N,N,N,0,0,0,0,0,0,100
"-976,201",N,N,N,N,0,0,0,0,0,0,100
"-975,201",N,N,N,N,0,0,0,0,0,0,100
"-974,201",N,N,N,N,0,0,0,0,0,0,100
"-973,201",N,N,N,N,0,0,0,0,0,0,100
"-972,201",N,N,N,N,0,0,0,0,0,0,100
"-991,202",N,N,N,N,0,0,0,0,0,0,100
"-990,202",N,N,N,N,0,0,0,0,0,0,100
"-989,202",N,N,N,N,0,0,0,0,0,0,100
"-988,202",N,N,N,N,0,0,0,0,0,0,100
"-987,202",N,N,N,N,0,0,0,0,0,0,100
"-986,202",N,N,N,N,0,0,0,0,0,0,100
"-985,202",S,N,N,N,0.229570734,0.176003801,0.157298486,0.103731553,-0.053566933,-23.33351994,100
"-984,202",N,N,N,N,0,0,0,0,0,0,100
"-983,202",M,N,N,N,0.26048126,0.197557035,0.062924225,0,-0.062924225,-24.15691056,100
"-982,202",M,N,N,N,0.175714535,0.158709978,0.017854793,0.000850236,-0.017004557,-9.677376433,100
"-981,202",MS,MS,MS,MS,15.67965738,50.30146218,2.306918114,36.92026524,34.62180481,220.8071514,100
"-980,202",S,S,S,S,16.09957627,74.3108199,3.377562633,61.5741365,58.21124363,361.5700355,100
"-979,202",MS,M,M,M,18.83226255,60.19243375,2.895332479,44.24470527,41.36017121,219.6240155,100
"-978,202",MSR,MSR,MSR,MSR,20.09423655,16.22148095,7.623369956,3.751164824,-3.872755601,-19.27296711,100
"-977,202",N,N,N,N,0,0,0,0,0,0,100
"-976,202",N,N,N,N,0,0,0,0,0,0,100
"-975,202",N,N,N,N,0,0,0,0,0,0,100
"-974,202",N,N,N,N,0,0,0,0,0,0,100
"-973,202",N,N,N,N,0,0,0,0,0,0,100
"-972,202",N,N,N,N,0,0,0,0,0,0,100
"-991,203",N,N,N,N,0,0,0,0,0,0,100
"-990,203",N,N,N,N,0,0,0,0,0,0,100
"-989,203",N,N,N,N,0,0,0,0,0,0,100
"-988,203",N,N,N,N,0,0,0,0,0,0,100
"-987,203",N,N,N,N,0,0,0,0,0,0,100
"-986,203",N,N,N,N,0,0,0,0,0,0,100
"-985,203",M,N,N,N,0.037390058,0.035690507,0.003399101,0.00169955,-0.001699551,-4.545462326,100
"-984,203",M,N,N,N,0.165709878,0.138517444,0.028892247,0.001699813,-0.027192434,-16.40966388,100
"-983,203",M,N,N,N,0.249599256,0.238550257,0.011048999,0,-0.011048999,-4.426695487,100
"-982,203",M,M,M,M,11.82858115,11.20132915,0.642549887,0.015297884,-0.627252,-5.302850714,100
"-981,203",MS,MS,MS,MS,19.06436583,55.85408053,1.901937812,38.69125592,36.7897147,192.9763363,100
"-980,203",S,S,S,S,15.00923924,74.12965948,1.643052547,60.76347279,59.12042024,393.8935165,100
"-979,203",MS,MS,MS,M,18.40643587,61.12696061,1.570198368,44.29003316,42.72052474,232.0955835,100
"-978,203",MSR,MSR,MSR,MSR,23.07249921,20.15633563,6.813012792,3.896849206,-2.916163582,-12.63913179,100
"-977,203",N,N,N,N,0,0,0,0,0,0,100
"-976,203",N,N,N,N,0,0,0,0,0,0,100
"-975,203",N,N,N,N,0,0,0,0,0,0,100
"-974,203",N,N,N,N,0,0,0,0,0,0,100
"-973,203",N,N,N,N,0,0,0,0,0,0,100
"-972,203",N,N,N,N,0,0,0,0,0,0,100
"-991,204",N,N,N,N,0,0,0,0,0,0,100
"-990,204",N,N,N,N,0,0,0,0,0,0,100
"-989,204",N,N,N,N,0,0,0,0,0,0,100
"-988,204",N,N,N,N,0,0,0,0,0,0,100
"-987,204",N,N,N,N,0,0,0,0,0,0,100
"-986,204",M,N,N,N,0.02802835,0.025480332,0.002548017,0,-0.002548018,-9.09085979,100
"-985,204",MS,M,M,M,3.983963099,4.0315391,0.066267625,0.113843625,0.047576001,1.194187793,100
"-984,204",MS,MS,MS,MS,15.99826497,29.77661751,4.599511411,18.37739759,13.77835254,86.12404262,100
"-983,204",MS,MS,MS,N,2.374316443,53.63227376,0.274134265,51.53209159,51.25795732,2158.851128,100
"-982,204",MS,MS,MS,MS,7.064287068,58.56955439,0.588777906,52.09345558,51.50526732,729.0936343,100
"-981,204",MS,MS,MS,MS,6.623592773,72.63294135,0.50890012,66.51722924,66.00934858,996.5792108,100
"-980,204",S,S,S,S,1.891545096,85.89074055,0.145282768,84.14447823,83.99919545,4440.771496,100
"-979,204",MS,M,M,M,16.92720361,39.9285572,0.594728443,23.59514253,23.00135359,135.8839541,100
"-978,204",MSR,MSR,MSR,MR,27.70981558,24.11243438,5.285747546,1.688416313,-3.597381197,-12.9823354,100
"-977,204",SR,N,N,N,0.443933483,0.108433373,0.40259864,0.06709853,-0.33550011,-75.57440987,100
"-976,204",N,N,N,N,0,0,0,0,0,0,100
"-975,204",N,N,N,N,0,0,0,0,0,0,100
"-974,204",SR,R,N,N,1.074731926,0.066248973,1.024620574,0.016137621,-1.008482953,-93.83576766,100
"-973,204",SR,SR,SR,SR,7.72799646,1.813709022,6.932590778,1.018406595,-5.914287438,-76.53066961,100
"-972,204",N,N,N,N,0,0,0,0,0,0,100
"-991,205",N,N,N,N,0,0,0,0,0,0,100
"-990,205",N,N,N,N,0,0,0,0,0,0,100
"-989,205",N,N,N,N,0,0,0,0,0,0,100
"-988,205",N,N,N,N,0,0,0,0,0,0,100
"-987,205",N,N,N,N,0,0,0,0,0,0,100
"-986,205",M,M,M,M,1.54001665,1.306507763,0.236056192,0.002547305,-0.233508887,-15.16275081,100
"-985,205",M,M,M,M,5.077037926,4.955356287,0.128399774,0.006791373,-0.121681639,-2.396705338,100
"-984,205",MS,M,M,M,8.745899055,11.04652901,0.436871716,2.734847149,2.300629959,26.30524254,100
"-983,205",MS,S,S,S,21.37013967,72.71572966,3.228010404,54.56055019,51.34559,240.2679196,100
"-982,205",S,S,S,S,47.55080292,62.91722451,21.01007466,36.36363719,15.36642159,32.31579836,100
"-981,205",MS,MS,MS,MS,8.910214557,71.81182143,0.844786799,63.73025908,62.90160687,705.9494075,100
"-980,205",MS,M,M,M,26.15898293,51.06653497,0.067922021,24.96473921,24.90755205,95.21605682,100
"-979,205",M,M,N,N,0.727079665,1.133894181,0.015799548,0.422503985,0.406814516,55.95184896,100
"-978,205",M,M,M,M,13.59232882,13.3791758,0.217199204,0.004246019,-0.21315302,-1.568186165,100
"-977,205",MSR,MSR,MSR,MSR,7.431243462,4.207551731,4.754936274,1.531903799,-3.223691731,-43.38024649,100
"-976,205",N,N,N,N,0,0,0,0,0,0,100
"-975,205",N,N,N,N,0,0,0,0,0,0,100
"-974,205",SR,SR,SR,SR,12.8081765,1.621554411,12.01241136,0.827400994,-11.18662209,-87.33969343,100
"-973,205",SR,SR,SR,SR,47.56782484,6.571402577,45.02522272,4.037700984,-40.99642226,-86.1851943,100
"-972,205",SR,SR,R,R,2.491828533,1.495931358,1.97169811,0.97602065,-0.995897175,-39.96652104,100
"-991,206",N,N,N,N,0,0,0,0,0,0,100
"-990,206",N,N,N,N,0,0,0,0,0,0,100
"-989,206",N,N,N,N,0,0,0,0,0,0,100
"-988,206",N,N,N,N,0,0,0,0,0,0,100
"-987,206",N,N,N,N,0,0,0,0,0,0,100
"-986,206",N,N,N,N,0,0,0,0,0,0,100
"-985,206",M,M,M,M,1.555880142,1.517966289,0.040460381,0.002546528,-0.037913853,-2.43681065,100
"-984,206",M,M,M,M,4.147397201,3.871548836,0.286882247,0.011033882,-0.275848365,-6.651120007,100
"-983,206",S,S,S,S,6.002757887,17.5071453,0.977843663,12.48223108,11.50438741,191.6516979,100
"-982,206",S,S,S,S,23.37064464,25.37090437,8.118533021,10.11869622,2.00025973,8.558855611,100
"-981,206",MS,MS,MS,MS,7.766735428,25.00924024,0.981189058,18.22369387,17.24250481,222.0045342,100
"-980,206",M,M,M,M,5.762016244,5.761167394,0.000848849,0,-0.00084885,-0.014731822,100
"-979,206",M,M,M,M,4.90088111,4.860983569,0.039897541,0,-0.039897541,-0.814089142,100
"-978,206",M,M,M,N,1.393653577,1.393653577,0,0,0,0,100
"-977,206",MSR,MSR,MR,M,7.758116095,6.029952587,1.81418211,0.086018601,-1.728163508,-22.27555616,100
"-976,206",N,N,N,N,0,0,0,0,0,0,100
"-975,206",N,N,N,N,0,0,0,0,0,0,100
"-974,206",SR,SR,SR,S,5.46733633,2.622463372,4.644374315,1.799501357,-2.844872958,-52.03398486,100
"-973,206",SR,SR,SR,SR,17.83833241,2.664798876,16.7457189,1.57227857,-15.17353353,-85.06139019,100
"-972,206",SR,R,N,N,1.158609392,0.475313144,0.962543585,0.279247336,-0.683296248,-58.97554885,100
"-661,117",N,N,N,N,0,0,0,0,0,0,225
"-660,117",S,S,S,S,16.14479216,19.39513321,7.690184092,10.94052515,3.25034105,20.13244282,225
"-659,117",MS,S,S,S,42.53229341,9.987815349,39.41880434,6.874326286,-32.54447806,-76.51710136,225
"-658,117",MS,MS,S,S,43.51269833,22.02421028,31.06977213,9.581284083,-21.48848805,-49.38440703,225
"-657,117",MS,MS,S,S,7.011512428,7.775942005,1.86963018,2.634059757,0.764429577,10.90249194,225
"-656,117",S,S,S,S,10.66631531,0.009469379,10.66631531,0.009469379,-10.65684593,-99.91122165,225
"-655,117",S,S,S,S,47.34963289,0.018936892,47.33069599,0,-47.330696,-99.96000625,225
"-654,117",S,S,S,S,70.98106327,0.001721671,70.9793416,0,-70.9793416,-99.99757446,225
"-653,117",MS,S,S,S,39.97741808,6.181872438,36.15900143,2.363455789,-33.79554564,-84.53658907,225
"-652,117",MS,M,N,N,2.77648147,2.864259773,0.694548792,0.782327095,0.087778303,3.161494285,225
"-651,117",MS,MS,M,M,8.103876472,8.133577179,1.609021347,1.638722054,0.029700707,0.366499997,225
"-650,117",S,S,S,S,7.257711146,3.158721183,7.225000208,3.126010246,-4.098989963,-56.47772253,225
"-649,117",S,S,S,N,3.095317156,5.742782765,2.892171477,5.539637086,2.647465609,85.53131959,225
"-648,117",S,S,N,N,1.96240329,3.005757904,1.788541691,2.831896305,1.043354614,53.16718634,225
"-661,118",N,N,N,N,0,0,0,0,0,0,225
"-660,118",SR,S,S,S,73.62014036,36.34382396,60.03436507,22.75804866,-37.27631641,-50.63331342,225
"-659,118",SR,S,S,S,131.4338164,2.332033721,130.5701697,1.468387019,-129.1017827,-98.22569732,225
"-658,118",MS,S,S,S,125.5804027,3.939498459,122.2174575,0.576553267,-121.6409043,-96.86296717,225
"-657,118",S,S,S,S,4.243979165,0.35972162,4.181157935,0.296900389,-3.884257545,-91.52395415,225
"-656,118",SR,S,S,S,7.064332717,0.025802417,7.058312165,0.019781865,-7.0385303,-99.63475082,225
"-655,118",S,S,S,N,2.681569511,0,2.681569511,0,-2.681569511,-100,225
"-654,118",S,S,S,S,10.01675481,0,10.01675481,0,-10.01675481,-100,225
"-653,118",S,S,S,S,14.62093426,2.860389174,14.55294574,2.792400649,-11.76054509,-80.43634474,225
"-652,118",MS,S,S,S,10.89056688,16.42523293,8.602400534,14.13706659,5.534666054,50.82073426,225
"-651,118",MS,S,S,S,12.91986956,12.72041204,10.47683278,10.27737525,-0.199457523,-1.543804464,225
"-650,118",S,S,S,S,6.345135507,8.792829914,6.099033868,8.546728275,2.447694407,38.57592016,225
"-649,118",S,S,N,N,1.600692342,2.408779143,1.520656265,2.328743066,0.808086801,50.48358012,225
"-648,118",S,N,N,N,1.024942329,0.093793228,1.011174431,0.08002533,-0.931149101,-90.84892629,225
"-661,119",N,N,N,N,0,0,0,0,0,0,225
"-660,119",MSR,S,S,S,4.945738052,9.257529789,3.295507845,7.607299582,4.311791737,87.18196742,225
"-659,119",MSR,MSR,SR,SR,41.2903988,32.83081924,31.64086053,23.18128097,-8.459579559,-20.48800643,225
"-658,119",SR,SR,SR,SR,56.17892637,1.743138987,55.78611566,1.350328279,-54.43578738,-96.89716572,225
"-657,119",SR,SR,S,S,8.641131716,0.099728594,8.611040187,0.069637064,-8.541403122,-98.84588504,225
"-656,119",SR,SR,SR,SR,33.49680002,4.823188159,31.82803723,3.154425367,-28.67361186,-85.60104799,225
"-655,119",SR,SR,SR,R,7.009422483,1.983979582,6.187624968,1.162182068,-5.025442901,-71.69553431,225
"-654,119",S,N,N,N,0.075680351,0,0.075680351,0,-0.075680351,-100,225
"-653,119",S,N,N,N,0.387018845,0,0.387018845,0,-0.387018845,-100,225
"-652,119",S,S,S,N,2.550747131,0.067084447,2.550747131,0.067084447,-2.483662684,-97.37000794,225
"-651,119",S,N,N,N,0.158241803,0.254578693,0.154801537,0.251138427,0.09633689,60.87954521,225
"-650,119",S,N,N,N,0.639006068,0,0.639006068,0,-0.639006068,-100,225
"-649,119",S,N,N,N,0.013757706,0,0.013757706,0,-0.013757706,-100,225
"-648,119",N,N,N,N,0,0,0,0,0,0,225
"-661,120",N,N,N,N,0,0,0,0,0,0,225
"-660,120",N,N,N,N,0,0,0,0,0,0,225
"-659,120",MSR,MS,MS,MS,31.92076517,33.73317841,3.040418405,4.852831637,1.81241324,5.677850235,225
"-658,120",MSR,MSR,MSR,MSR,38.2195136,38.76558628,13.27645415,13.82252683,0.546072681,1.428779777,225
"-657,120",SR,SR,R,N,4.699007364,4.584749395,4.633695995,4.519438025,-0.114257969,-2.431534155,225
"-656,120",SR,SR,SR,SR,17.67216085,2.826344562,16.69163651,1.845820216,-14.84581629,-84.00679699,225
"-655,120",SR,SR,SR,SR,35.62651367,4.955062428,33.4965527,2.825101459,-30.67145124,-86.09164379,225
"-654,120",N,N,N,N,0,0,0,0,0,0,225
"-653,120",N,N,N,N,0,0,0,0,0,0,225
"-652,120",N,N,N,N,0,0,0,0,0,0,225
"-651,120",N,N,N,N,0,0,0,0,0,0,225
"-650,120",N,N,N,N,0,0,0,0,0,0,225
"-649,120",N,N,N,N,0,0,0,0,0,0,225
"-648,120",N,N,N,N,0,0,0,0,0,0,225
"-661,121",N,N,N,N,0,0,0,0,0,0,225
"-660,121",N,N,N,N,0,0,0,0,0,0,225
"-659,121",M,M,M,M,7.006579198,6.942163922,0.065274204,0.000858928,-0.064415276,-0.919354141,225
"-658,121",M,M,M,M,6.015262933,5.849504725,0.172629609,0.0068714,-0.165758208,-2.755626975,225
"-657,121",MSR,MS,MS,MS,12.83551079,20.58984241,2.905487938,10.65981956,7.754331626,60.41311293,225
"-656,121",SR,SR,SR,SR,20.74280579,3.50816006,20.16665922,2.932013483,-17.23464573,-83.08734076,225
"-655,121",SR,SR,SR,SR,53.75243803,3.465745125,52.4523233,2.165630398,-50.28669291,-93.55239455,225
"-654,121",SR,SR,SR,SR,33.20603783,2.641624703,32.07709612,1.512682992,-30.56441313,-92.04474585,225
"-653,121",N,N,N,N,0,0,0,0,0,0,225
"-652,121",N,N,N,N,0,0,0,0,0,0,225
"-651,121",N,N,N,N,0,0,0,0,0,0,225
"-650,121",N,N,N,N,0,0,0,0,0,0,225
"-649,121",N,N,N,N,0,0,0,0,0,0,225
"-648,121",N,N,N,N,0,0,0,0,0,0,225
"-661,122",N,N,N,N,0,0,0,0,0,0,225
"-660,122",N,N,N,N,0,0,0,0,0,0,225
"-659,122",N,N,N,N,0,0,0,0,0,0,225
"-658,122",N,N,N,N,0,0,0,0,0,0,225
"-657,122",MS,MS,MS,M,21.42512727,19.93386377,3.289245974,1.797982469,-1.491263502,-6.960348394,225
"-656,122",MSR,MSR,MSR,MSR,37.01684192,19.22908149,25.98699077,8.199230343,-17.78776042,-48.05315501,225
"-655,122",MSR,SR,SR,SR,48.15221782,6.604737644,45.87513263,4.327652443,-41.54748018,-86.28362733,225
"-654,122",MSR,SR,SR,SR,93.57037116,14.58831275,88.87025455,9.888196133,-78.98205842,-84.40926058,225
"-653,122",SR,SR,SR,S,7.485497804,1.619890146,6.753629453,0.888021794,-5.865607658,-78.35962032,225
"-652,122",N,N,N,N,0,0,0,0,0,0,225
"-651,122",N,N,N,N,0,0,0,0,0,0,225
"-650,122",N,N,N,N,0,0,0,0,0,0,225
"-649,122",N,N,N,N,0,0,0,0,0,0,225
"-648,122",N,N,N,N,0,0,0,0,0,0,225
"-661,123",N,N,N,N,0,0,0,0,0,0,225
"-660,123",N,N,N,N,0,0,0,0,0,0,225
"-659,123",N,N,N,N,0,0,0,0,0,0,225
"-658,123",N,N,N,N,0,0,0,0,0,0,225
"-657,123",M,N,N,N,0.157824161,0.146673717,0.011150444,0,-0.011150444,-7.06510583,225
"-656,123",MSR,MS,MS,MS,16.91992907,18.99295329,3.602185053,5.67520927,2.073024217,12.25196753,225
"-655,123",MSR,MSR,SR,SR,64.31032585,15.12821285,58.34227876,9.160165766,-49.182113,-76.47623045,225
"-654,123",SR,SR,SR,SR,53.43277939,22.93420659,44.73199377,14.23342097,-30.4985728,-57.07839485,225
"-653,123",SR,N,N,N,0.04800215,0,0.04800215,0,-0.04800215,-100,225
"-652,123",S,N,N,N,0.002571548,0,0.002571548,0,-0.002571548,-100,225
"-651,123",N,N,N,N,0,0,0,0,0,0,225
"-650,123",N,N,N,N,0,0,0,0,0,0,225
"-649,123",N,N,N,N,0,0,0,0,0,0,225
"-648,123",N,N,N,N,0,0,0,0,0,0,225
"-661,124",N,N,N,N,0,0,0,0,0,0,225
"-660,124",N,N,N,N,0,0,0,0,0,0,225
"-659,124",N,N,N,N,0,0,0,0,0,0,225
"-658,124",N,N,N,N,0,0,0,0,0,0,225
"-657,124",N,N,N,N,0,0,0,0,0,0,225
"-656,124",MS,MS,MS,M,12.37920153,14.22185882,3.279570361,5.122227656,1.842657296,14.88510622,225
"-655,124",MSR,MSR,SR,SR,29.39263238,24.11353843,24.4872043,19.20811035,-5.27909395,-17.96060279,225
"-654,124",MSR,SR,SR,SR,45.62774093,11.39593688,41.08373633,6.851932286,-34.23180405,-75.02410453,225
"-653,124",SR,SR,SR,SR,11.31488048,3.791279809,10.01651896,2.492918287,-7.523600673,-66.4929752,225
"-652,124",MSR,SR,SR,SR,76.25637642,19.48654357,68.54659218,11.77675934,-56.76983284,-74.44601424,225
"-651,124",N,N,N,N,0,0,0,0,0,0,225
"-650,124",N,N,N,N,0,0,0,0,0,0,225
"-649,124",N,N,N,N,0,0,0,0,0,0,225
"-648,124",N,N,N,N,0,0,0,0,0,0,225
"-661,125",N,N,N,N,0,0.311773177,0,0.311773177,0.311773177,0,225
"-660,125",N,N,N,N,0,0,0,0,0,0,225
"-659,125",N,N,N,N,0,0,0,0,0,0,225
"-658,125",N,N,N,N,0,0,0,0,0,0,225
"-657,125",N,N,N,N,0,0,0,0,0,0,225
"-656,125",MS,M,M,M,5.973688976,7.790160676,0.442762601,2.2592343,1.8164717,30.40787204,225
"-655,125",MSR,MS,MS,M,9.174691651,23.81252869,3.060793086,17.69863013,14.63783704,159.5458202,225
"-654,125",MSR,MSR,SR,SR,66.06633395,19.85848229,57.57024173,11.36239007,-46.20785166,-69.94160096,225
"-653,125",S,N,N,N,0.150711619,0,0.150711619,0,-0.150711619,-100,225
"-652,125",SR,SR,SR,SR,44.3563125,14.33583454,40.47322211,10.45274415,-30.02047796,-67.68028331,225
"-651,125",SR,SR,SR,R,6.782258096,1.999540504,5.942182675,1.159465083,-4.782717592,-70.51807118,225
"-650,125",N,N,N,N,0,0,0,0,0,0,225
"-649,125",N,N,N,N,0,0,0,0,0,0,225
"-648,125",N,N,N,N,0,0,0,0,0,0,225
"-661,126",N,N,N,N,0,0,0,0,0,0,225
"-660,126",N,N,N,N,0,0,0,0,0,0,225
"-659,126",N,N,N,N,0,0,0,0,0,0,225
"-658,126",N,N,N,N,0,0,0,0,0,0,225
"-657,126",N,N,N,N,0,0,0,0,0,0,225
"-656,126",MS,M,M,M,7.570850811,9.610348319,0.37387962,2.413377129,2.039497508,26.93881519,225
"-655,126",MS,MS,MS,MS,8.815690244,21.45361646,2.989859472,15.62778569,12.63792622,143.3571946,225
"-654,126",MSR,MSR,MSR,MSR,87.14688045,39.78614014,68.18472265,20.82398234,-47.36074032,-54.34588143,225
"-653,126",SR,S,N,N,2.232159439,0.057320857,2.185960582,0.011122,-2.174838582,-97.43204468,225
"-652,126",S,N,N,N,0.001710964,0,0.001710964,0,-0.001710964,-100,225
"-651,126",N,N,N,N,0,0,0,0,0,0,225
"-650,126",N,N,N,N,0,0,0,0,0,0,225
"-649,126",N,N,N,N,0,0,0,0,0,0,225
"-648,126",N,N,N,N,0,0,0,0,0,0,225
"-661,127",N,N,N,N,0,0,0,0,0,0,225
"-660,127",N,N,N,N,0,0,0,0,0,0,225
"-659,127",N,N,N,N,0,0,0,0,0,0,225
"-658,127",N,N,N,N,0,0,0,0,0,0,225
"-657,127",N,N,N,N,0,0,0,0,0,0,225
"-656,127",MS,M,M,M,21.42085052,23.96534908,1.255878003,3.800376564,2.544498559,11.87860658,225
"-655,127",S,N,N,N,0.820892174,17.42217837,0.762746385,17.36403259,16.6012862,2022.346749,225
"-654,127",MSR,MSR,SR,SR,53.50193291,21.96676556,45.82187541,14.28670806,-31.53516736,-58.94210852,225
"-653,127",MSR,MSR,MSR,MSR,46.99426469,36.42264242,16.29827715,5.726654869,-10.57162227,-22.49555842,225
"-652,127",SR,N,N,N,0.78729013,0.429961217,0.691553421,0.334224508,-0.357328913,-45.38719582,225
"-651,127",MSR,MSR,MSR,SR,18.11353517,10.4534425,12.50611978,4.846027117,-7.660092663,-42.28933001,225
"-650,127",MSR,SR,SR,SR,13.7055601,4.253938459,12.23000253,2.77838088,-9.451621645,-68.96195101,225
"-649,127",N,N,N,N,0,0,0,0,0,0,225
"-648,127",N,N,N,N,0,0,0,0,0,0,225
"-661,128",N,N,N,N,0,0,0,0,0,0,225
"-660,128",N,N,N,N,0,0,0,0,0,0,225
"-659,128",N,N,N,N,0,0,0,0,0,0,225
"-658,128",N,N,N,N,0,0,0,0,0,0,225
"-657,128",N,N,N,N,0,0,0,0,0,0,225
"-656,128",MS,M,M,M,27.78081578,29.84019557,0.408459738,2.467839522,2.059379788,7.412956497,225
"-655,128",MSR,SR,SR,SR,22.75455638,26.19310176,18.02231322,21.46085859,3.438545376,15.11145864,225
"-654,128",MSR,MSR,MSR,MSR,65.20427958,22.27536362,54.93733585,12.00841989,-42.92891596,-65.83757422,225
"-653,128",MSR,MSR,MSR,MSR,100.1229168,89.196038,30.16276474,19.2358859,-10.92687885,-10.91346436,225
"-652,128",MSR,MSR,MSR,MS,50.48911605,44.60462105,13.46870253,7.584207533,-5.884494998,-11.65497727,225
"-651,128",SR,N,N,N,1.328669817,0,1.328669817,0,-1.328669817,-100,225
"-650,128",SR,SR,SR,SR,56.20851592,34.33491298,43.64099748,21.76739455,-21.87360294,-38.91510491,225
"-649,128",N,N,N,N,0,0,0,0,0,0,225
"-648,128",N,N,N,N,0,0,0,0,0,0,225
"-661,129",N,N,N,N,0,0,0,0,0,0,225
"-660,129",N,N,N,N,0,0,0,0,0,0,225
"-659,129",N,N,N,N,0,0,0,0,0,0,225
"-658,129",N,N,N,N,0,0,0,0,0,0,225
"-657,129",N,N,N,N,0,0,0,0,0,0,225
